student_id,standard,subject,parent_involvement,term_marks,study_time,quiz_accuracy,assignment_score,attendance_rate,total_attendance_days,video_completion,practice_attempts,session_consistency,pause_frequency,rewind_frequency,extracurricular_hours,discipline_incidents,engagement_score,risk_level
5167,12th,Science,Medium,32,49,0.5314703634069261,47,0.5110143179244175,112,0.2016452042396562,14,6,2,0,4,1,0.33265808169586253,HIGH
5168,12th,Computer Science,Medium,99,231,0.48690267420768285,20,0.6574787888807289,144,0.40869118577791286,12,2,3,4,0,2,0.6314764743111653,MEDIUM
5169,9th,History,High,99,294,0.7474640620886008,82,0.9002539013522786,198,0.6803227335773641,8,5,4,1,16,0,0.7707957600976123,LOW
5170,10th,History,Low,54,11,0.6039205176202717,66,0.9053153656283293,199,0.3075637857599298,2,5,4,5,0,1,0.16435884763730527,MEDIUM
5171,12th,History,Low,51,14,0.9938539748746396,56,0.31797869013929864,69,0.5001358863002916,13,4,7,1,14,0,0.39205435452011667,MEDIUM
5172,11th,Computer Science,High,44,27,0.48259252065570546,67,0.7696417488374441,169,0.4640448192657852,2,4,9,8,4,2,0.24828459437298078,HIGH
5173,10th,English,Low,62,291,0.25834894959248794,38,0.7211811446995473,158,0.14721666652577006,1,6,5,4,8,2,0.4602199999436414,HIGH
5174,11th,Science,High,47,249,0.5247415475076816,33,0.35833644415284405,78,0.6652742764445206,9,1,4,6,17,3,0.7181097105778083,HIGH
5175,12th,English,High,85,97,0.31168449378795826,86,0.9510952556583716,209,0.6569622120632805,13,4,1,3,5,2,0.5654515514919789,MEDIUM
5176,11th,Computer Science,Low,86,38,0.605128438715051,84,0.6117606056897993,134,0.9697730547223044,13,5,4,1,11,3,0.6119092218889217,MEDIUM
5177,9th,History,Medium,52,37,0.21321729319415128,45,0.7719803970891836,169,0.3682046949683294,5,1,6,2,13,2,0.26328187798733177,HIGH
5178,11th,Science,Medium,66,299,0.9549786461942674,29,0.9179584568521808,201,0.47705592577781886,6,4,10,4,6,1,0.6694890369777944,MEDIUM
5179,10th,Mathematics,Medium,54,178,0.8738405933861448,96,0.3910847496047195,86,0.4632738601144718,6,4,2,0,6,2,0.502642877379122,MEDIUM
5180,11th,Mathematics,Medium,83,96,0.2400088573979834,89,0.8990902004533137,197,0.9277695108872007,4,7,6,3,18,1,0.5524411376882137,MEDIUM
5181,11th,English,Low,31,281,0.2551536304723087,62,0.8070139408118098,177,0.46778438385034427,5,5,0,3,5,3,0.6284470868734711,HIGH
5182,9th,History,High,72,237,0.5611948070392149,89,0.8877146253700114,195,0.4984877297853628,6,1,5,1,2,1,0.5953950919141453,MEDIUM
5183,11th,Mathematics,High,63,163,0.7955932483375526,99,0.6463849936217094,142,0.3271100807725721,10,2,0,8,15,3,0.48151069897569554,MEDIUM
5184,11th,English,Low,65,96,0.2971714021007765,91,0.3234393974764212,71,0.10105133178164295,1,2,6,5,15,2,0.18175386604599053,HIGH
5185,12th,Computer Science,Medium,30,256,0.15487454760357866,78,0.7693610905974423,169,0.1994056042378307,9,6,5,8,17,1,0.5410955750284656,HIGH
5186,12th,English,High,89,261,0.5909808489243537,22,0.5621726998941222,123,0.733500236284578,14,1,9,5,4,1,0.8280667611804979,MEDIUM
5187,10th,English,Low,65,292,0.722437402691809,24,0.5816910840540186,127,0.7142460340380784,13,4,10,1,19,3,0.848365080281898,MEDIUM
5188,12th,English,Low,78,257,0.3199289421634453,97,0.6088835410544664,133,0.39027751556038404,11,4,0,0,3,2,0.6454443395574869,MEDIUM
5189,12th,Science,Medium,78,248,0.7657910089755743,56,0.6450367450472723,141,0.5257056049722781,6,1,8,3,15,0,0.620948908655578,MEDIUM
5190,12th,English,Low,53,244,0.9555794064501478,71,0.7633539627961557,167,0.3676405540422847,0,2,4,0,3,0,0.47238955495024726,MEDIUM
5191,12th,English,High,40,250,0.2233669984169256,85,0.8087429733763121,177,0.7578247497021054,5,6,10,7,12,1,0.7031298998808422,MEDIUM
5192,9th,Science,High,91,122,0.5599261587778258,82,0.8437896004531378,185,0.8582494150957645,7,7,6,0,13,3,0.5992997660383058,MEDIUM
5193,12th,Science,Low,71,168,0.15115775561342434,26,0.7701243337710301,169,0.9091947633899277,12,7,0,4,16,3,0.7476779053559711,MEDIUM
5194,9th,Computer Science,High,67,174,0.28599490650764403,72,0.8624355939445205,189,0.25648418927900873,0,3,10,8,2,3,0.3345936757116035,HIGH
5195,9th,History,Low,97,268,0.18083741811496595,25,0.3855044455234208,84,0.7255150676510979,0,5,10,0,2,2,0.6475393603937725,HIGH
5196,12th,Mathematics,High,38,203,0.4636059607721823,26,0.8857723663384878,194,0.9667042094175305,5,1,7,3,16,2,0.7240150171003455,MEDIUM
5197,11th,Mathematics,Medium,23,65,0.8387486113372818,63,0.5710953610116221,125,0.6855505337181677,4,6,7,7,12,2,0.41422021348726706,MEDIUM
5198,9th,English,High,51,58,0.6194174054696032,37,0.6701436730347861,147,0.4158767292409983,14,3,8,7,19,0,0.43035069169639933,MEDIUM
5199,11th,Computer Science,Medium,47,218,0.3003263534488877,73,0.6036455803464201,132,0.6723517292206282,2,5,1,0,9,1,0.5862740250215845,HIGH
5200,11th,English,Medium,95,265,0.1360995823861508,48,0.6330020430857437,139,0.7195834470888406,13,3,5,7,11,2,0.8145000455022029,MEDIUM
5201,12th,Mathematics,Low,77,140,0.5980583757580776,44,0.49979937958713133,109,0.45734256987435506,9,3,9,2,8,1,0.48960369461640874,MEDIUM
5202,10th,Science,Medium,93,235,0.2195170434915139,82,0.4189656375597709,92,0.1935918554930749,12,5,4,6,0,3,0.5507700755305633,MEDIUM
5203,12th,History,High,60,217,0.40846062462738153,87,0.3734263131302903,82,0.645993880768201,9,3,5,0,3,2,0.6677308856406138,MEDIUM
5204,10th,Computer Science,High,52,14,0.5591730330222454,32,0.6159791873476472,135,0.8219267204650541,6,2,4,4,18,2,0.42743735485268836,HIGH
5205,10th,Science,Medium,33,137,0.9133592821175732,51,0.38768269758635704,85,0.9978188353804529,6,6,10,3,5,2,0.6617942008188478,MEDIUM
5206,12th,History,Low,72,231,0.1736409943798453,46,0.4714919307835583,103,0.30075247626664786,6,1,0,3,14,1,0.5083009905066592,HIGH
5207,12th,Computer Science,Medium,95,88,0.7017468330401475,70,0.3935311199383156,86,0.7303500767635615,13,7,1,4,17,0,0.5828066973720913,MEDIUM
5208,10th,Computer Science,High,61,76,0.11267315695439067,53,0.3763848621027029,82,0.1252388801494663,14,6,2,2,4,0,0.3380955520597866,HIGH
5209,12th,Mathematics,High,55,135,0.6669176971242663,47,0.9177228034934259,201,0.9728427517730298,5,7,6,6,7,3,0.6358037673758786,MEDIUM
5210,10th,Science,Medium,44,109,0.5963792403975343,92,0.771818167106079,169,0.11130801537194246,3,2,9,1,10,1,0.22985653948211035,HIGH
5211,11th,Computer Science,Medium,71,300,0.830679958081061,91,0.9466313783082425,208,0.4229154654748404,8,2,8,0,4,2,0.6758328528566029,MEDIUM
5212,12th,Computer Science,Medium,59,90,0.5784962255780314,49,0.7508085107630377,165,0.16876249567860901,11,7,1,5,7,0,0.3341716649381103,MEDIUM
5213,11th,History,High,89,189,0.4173549397535238,28,0.8907657168236931,195,0.658871165447262,14,5,9,0,10,3,0.7022151328455715,MEDIUM
5214,9th,Mathematics,High,99,72,0.31847578419540395,32,0.6887090124887478,151,0.4055498160472212,8,5,0,6,19,0,0.36488659308555516,MEDIUM
5215,11th,English,High,81,172,0.1767247676038657,83,0.6238410354726573,137,0.7596495381974144,6,5,0,7,9,1,0.6131931486122992,MEDIUM
5216,11th,Mathematics,Low,28,34,0.5811514068667881,57,0.6699341807023779,147,0.5377402600012469,6,3,3,1,8,3,0.3404294373338321,HIGH
5217,10th,English,High,97,209,0.8994897339837116,41,0.5241578461337424,115,0.4774630747167685,7,3,8,3,1,1,0.5629852298867074,MEDIUM
5218,11th,Science,High,88,297,0.5632700445601205,50,0.760580673695654,167,0.41366471420331274,10,7,3,6,16,3,0.6947992190146585,MEDIUM
5219,12th,Science,Low,40,132,0.7651925717193031,61,0.928022431169476,204,0.1775162503131872,4,1,2,5,3,1,0.30033983345860826,MEDIUM
5220,10th,Computer Science,Low,72,282,0.36859144439581804,81,0.847647412541453,186,0.2843423674112933,10,3,9,1,11,2,0.6230702802978506,MEDIUM
5221,9th,Science,Low,89,197,0.503317773887291,83,0.6234000075160997,137,0.6751922544896369,8,1,7,3,18,2,0.6394102351291882,MEDIUM
5222,12th,Computer Science,Low,20,31,0.39214288310133827,93,0.9677433600788865,212,0.547076501684886,15,2,8,2,18,1,0.4601639340072878,MEDIUM
5223,9th,Mathematics,Low,50,135,0.19833950021940766,28,0.9897961658826768,217,0.1630805064450036,5,1,4,8,18,1,0.31189886924466814,HIGH
5224,11th,Science,Low,64,247,0.47528974295515447,63,0.6451704268111402,141,0.5895565458758694,6,1,1,5,6,0,0.6451559516836811,MEDIUM
5225,12th,Mathematics,Medium,47,145,0.7878585086534947,82,0.9052478889189468,199,0.1487283953041746,11,5,3,1,12,0,0.39949135812166986,MEDIUM
5226,12th,Mathematics,Medium,22,142,0.45547749959006545,59,0.3033391793246874,66,0.5605542527679894,6,3,9,1,1,3,0.4935550344405291,HIGH
5227,9th,Science,Medium,59,233,0.6851612999964406,60,0.3466589142226714,76,0.9684653022090002,8,4,7,2,7,1,0.8047194542169334,MEDIUM
5228,12th,Mathematics,Medium,23,43,0.7827539356457742,91,0.31567258625014455,69,0.3766100983573618,6,4,1,4,5,1,0.2879773726762781,MEDIUM
5229,12th,Science,High,89,31,0.3904626044946904,69,0.8412140981433349,185,0.7511528247779579,13,5,8,5,10,1,0.5151277965778498,MEDIUM
5230,12th,Science,Low,95,230,0.8177631036449291,39,0.3558453780102644,78,0.7709968365327777,2,6,10,4,8,0,0.6417320679464444,MEDIUM
5231,11th,Science,High,31,27,0.4050331452727387,100,0.31193538224492495,68,0.4643735800700257,5,6,4,0,7,0,0.288416098694677,HIGH
5232,9th,English,Low,81,159,0.3304963544144105,89,0.40319314134868167,88,0.633962935701919,5,6,6,0,19,2,0.5322518409474343,MEDIUM
5233,12th,Mathematics,Low,90,206,0.3002015509838786,61,0.5144063539089805,113,0.5248414816277838,10,2,4,6,19,3,0.6179365926511136,MEDIUM
5234,10th,History,High,67,17,0.27991373115235535,52,0.6252904773282199,137,0.3550267177397257,11,2,2,6,14,0,0.3113440204292236,MEDIUM
5235,10th,Science,Medium,26,102,0.7634116655320571,82,0.34578229930128196,76,0.7792678856804859,6,2,1,5,10,3,0.5277071542721944,MEDIUM
5236,10th,Mathematics,High,76,69,0.8987583349512258,76,0.6492875634856464,142,0.7325439540835652,5,1,2,8,14,3,0.4516842483000928,MEDIUM
5237,10th,Computer Science,High,75,118,0.3075836267667603,84,0.4736430227312202,104,0.9104939781159076,3,7,1,1,4,0,0.5615309245796964,MEDIUM
5238,11th,Science,Low,86,138,0.17671626801653856,71,0.4920600465683356,108,0.6563135616936424,13,3,1,0,15,1,0.6198587580107904,MEDIUM
5239,12th,Science,Low,32,159,0.38239027865959463,25,0.8753315761535041,192,0.4498481270765763,5,2,1,5,1,1,0.4586059174972972,HIGH
5240,9th,History,Low,71,231,0.6920625150292228,26,0.9908465032366367,217,0.7426068022924076,2,4,10,5,14,2,0.6317093875836297,MEDIUM
5241,12th,English,Medium,82,147,0.43166808300343495,28,0.6247048204831323,137,0.657132606602778,0,1,1,8,4,1,0.4588530426411112,HIGH
5242,11th,English,High,60,242,0.594258885290097,80,0.5252394866081475,115,0.6549527735205712,14,2,7,0,14,1,0.7713144427415618,MEDIUM
5243,10th,Science,High,94,34,0.7698744691076758,99,0.9520137233116981,209,0.864853981325399,0,2,4,0,10,0,0.391274925863493,MEDIUM
5244,11th,Mathematics,Medium,42,238,0.4676306780395437,53,0.6503139125264215,143,0.9194216848722576,4,6,8,5,5,3,0.7384353406155698,MEDIUM
5245,12th,Computer Science,High,66,148,0.9997253482340753,54,0.8112474998265049,178,0.2622174979795186,10,6,10,4,5,1,0.4355536658584741,MEDIUM
5246,9th,Computer Science,High,84,110,0.3681543342119523,39,0.5896180216719187,129,0.38264520179552997,12,3,4,5,4,0,0.4597247473848787,MEDIUM
5247,11th,Mathematics,Low,50,16,0.9804235166853553,77,0.44178400436071164,97,0.6852751308707872,13,3,0,5,0,3,0.4687767190149815,MEDIUM
5248,9th,Science,Medium,55,225,0.28272669870980255,79,0.758419578797338,166,0.6014991103386602,7,1,7,3,19,0,0.6339329774687975,MEDIUM
5249,11th,Computer Science,Low,33,139,0.1998385689378608,73,0.7653898546757039,168,0.6870935525495134,2,4,2,7,6,1,0.4868374210198054,HIGH
5250,9th,English,Medium,56,143,0.7757475625849312,54,0.6221286950552655,136,0.4897131393944697,12,5,9,4,15,1,0.5465519224244546,MEDIUM
5251,9th,Mathematics,Low,51,259,0.7320786909860783,66,0.48896474455658545,107,0.47119511234444456,1,6,10,5,16,0,0.5471447116044444,MEDIUM
5252,10th,History,High,72,216,0.8300524125182179,65,0.8822694444439241,194,0.20588851473376085,7,4,9,1,14,2,0.4636887392268377,MEDIUM
5253,9th,Science,Medium,47,161,0.40923137955997446,23,0.49272268706990413,108,0.6612834160940777,8,7,1,0,19,3,0.5858466997709644,HIGH
5254,10th,Mathematics,Medium,84,91,0.9377268884676854,29,0.7613167903867545,167,0.25820708730846476,8,6,5,7,9,3,0.33128283492338595,MEDIUM
5255,12th,Computer Science,Low,66,173,0.20753328553577097,94,0.5687899367248876,125,0.7039194360741748,1,3,3,5,7,1,0.52556777442967,MEDIUM
5256,12th,Science,Medium,90,204,0.12724939119801354,59,0.6307364745564106,138,0.970365018906983,11,3,3,8,8,0,0.8068126742294599,MEDIUM
5257,10th,English,High,99,152,0.3705074966007744,74,0.4479818630503304,98,0.33077154472866593,7,5,8,4,18,0,0.4283086178914664,MEDIUM
5258,10th,Science,High,51,102,0.8175920170602253,92,0.7546359618355556,166,0.2279370748146443,1,4,9,7,9,1,0.24050816325919108,MEDIUM
5259,11th,Science,High,43,201,0.7056840765462833,59,0.4580780835334294,100,0.12175772075284026,15,4,7,6,19,0,0.5167030883011361,MEDIUM
5260,11th,English,Low,33,279,0.4925878878003608,95,0.6399998326253296,140,0.4409444677108052,6,5,2,0,2,1,0.6283777870843221,MEDIUM
5261,11th,English,Medium,66,64,0.33062825277490193,100,0.5299215752024846,116,0.29314995297120394,7,3,8,6,10,2,0.2959266478551483,MEDIUM
5262,12th,Science,Low,98,116,0.1533455080911795,42,0.974524012949235,214,0.5426734808295425,0,1,0,3,10,3,0.37173605899848366,HIGH
5263,11th,English,High,20,152,0.4037550206027253,34,0.9875547671254832,217,0.5718754251934755,7,4,6,5,7,2,0.5247501700773902,HIGH
5264,9th,Mathematics,Medium,38,155,0.5140177909792747,24,0.8274439151366304,182,0.4143949699393915,14,2,6,8,9,0,0.55909132130909,MEDIUM
5265,9th,English,High,77,163,0.7183214542640848,59,0.9887422463983406,217,0.7749156000503283,2,4,1,8,8,3,0.5539662400201313,MEDIUM
5266,11th,English,Medium,26,81,0.6813747594517879,37,0.37948544996541667,83,0.9143260036409943,12,7,6,8,9,1,0.6337304014563978,MEDIUM
5267,9th,Science,Medium,96,5,0.9526104126386901,40,0.9946272578094144,218,0.29037078801394667,0,4,6,4,9,1,0.12281498187224534,MEDIUM
5268,12th,Mathematics,Low,83,66,0.19035632714757494,98,0.3724891414595909,81,0.8526679960655138,6,7,8,3,17,3,0.5090671984262056,MEDIUM
5269,9th,History,Medium,37,237,0.40270611059122274,22,0.5908162415753613,129,0.21806910977984034,9,4,5,5,4,2,0.5232276439119362,HIGH
5270,12th,History,High,82,71,0.5334202737432086,65,0.46726329910811754,102,0.30583196608914764,2,3,9,4,4,2,0.2436661197689924,HIGH
5271,10th,Computer Science,Medium,87,94,0.7036262144685903,98,0.9676921743836338,212,0.6052741176104068,7,2,10,4,6,1,0.46077631371082944,MEDIUM
5272,10th,English,High,69,77,0.5459065222972657,72,0.745052954359399,163,0.37592333988004945,8,7,9,7,19,0,0.35970266928535316,MEDIUM
5273,10th,English,Low,87,66,0.9214824087520648,39,0.7179892736764092,157,0.1375397115299614,1,4,8,4,19,1,0.1563492179453179,MEDIUM
5274,10th,Mathematics,High,35,175,0.6478051110398322,78,0.9982069534211286,219,0.3653849275388069,14,1,2,0,7,0,0.5661539710155228,MEDIUM
5275,9th,History,Medium,33,171,0.13569886872209372,40,0.7286982727235277,160,0.9143831697372125,0,6,7,4,16,0,0.5937532678948849,HIGH
5276,11th,Computer Science,High,81,254,0.20229037215952086,70,0.7523119166552237,165,0.256800845729639,7,7,3,4,5,3,0.5347203382918556,MEDIUM
5277,9th,Mathematics,High,97,62,0.7781460053325027,44,0.3313420095077313,72,0.7873757918584984,9,6,10,4,12,3,0.517616983410066,MEDIUM
5278,12th,English,Medium,26,245,0.7442089267116648,87,0.9013354214234761,198,0.7500538054040332,5,2,0,2,12,1,0.6933548554949467,MEDIUM
5279,9th,History,High,75,191,0.23814730164313463,29,0.9790626022194866,215,0.19560233445781786,9,5,6,8,12,3,0.45290760044979383,HIGH
5280,9th,Computer Science,Medium,33,70,0.15301779495909945,86,0.9722178053665804,213,0.39649866812548007,15,1,2,4,15,1,0.45193280058352536,MEDIUM
5281,12th,Science,Low,61,228,0.6208460698958816,28,0.4547739266766481,100,0.27042066022483896,0,5,3,1,1,3,0.4121682640899356,HIGH
5282,10th,History,High,89,62,0.6721649488240601,48,0.4581407407791114,100,0.12083516307394405,2,4,2,4,4,2,0.15766739856291095,HIGH
5283,10th,Computer Science,Low,81,296,0.22176967376155143,56,0.5562329876492247,122,0.25573660771230666,8,7,5,8,9,2,0.603627976418256,MEDIUM
5284,10th,Mathematics,High,62,244,0.5262573889367338,90,0.5171470496422969,113,0.2814201474703561,15,3,9,7,9,2,0.6379013923214758,MEDIUM
5285,11th,Science,High,76,6,0.3752483762065717,57,0.5139302531782468,113,0.24938222257398557,8,4,0,5,10,3,0.21441955569626092,HIGH
5286,12th,Computer Science,Low,94,259,0.9381750810731989,91,0.7236517019945639,159,0.1819874884935883,5,4,9,8,19,0,0.4847949953974353,MEDIUM
5287,12th,Computer Science,High,50,88,0.29727982305046413,78,0.8639256047858648,190,0.5736746189991706,2,5,6,6,8,3,0.3734698475996683,HIGH
5288,9th,English,High,70,176,0.7599346533129696,76,0.95573771247222,210,0.39037513753252584,7,4,9,1,12,2,0.4841500550130104,MEDIUM
5289,11th,History,Low,86,203,0.5663205220099038,79,0.34750233500413263,76,0.9174244252673076,5,1,7,0,12,1,0.7043031034402564,MEDIUM
5290,10th,English,High,20,133,0.11036891082343905,47,0.49458493346888055,108,0.26849212121749344,0,3,2,2,1,0,0.2847301818203307,HIGH
5291,11th,Science,Medium,99,81,0.5652987248913559,47,0.47850964141006846,105,0.6425763670868015,5,5,8,3,4,2,0.43169721350138734,MEDIUM
5292,12th,Computer Science,High,63,20,0.18952493492755135,65,0.5502077645016861,121,0.9105583458390781,12,2,1,8,4,3,0.550890005002298,MEDIUM
5293,12th,English,High,69,127,0.6931559762427805,90,0.5970339841801997,131,0.14247068595929463,4,6,9,4,11,1,0.2796549410503845,MEDIUM
5294,9th,History,High,79,194,0.608971177343415,86,0.5724200301921152,125,0.564649723845076,7,4,10,1,19,3,0.5778598895380304,MEDIUM
5295,9th,Science,Low,22,193,0.10938450460012711,74,0.9665030465668398,212,0.5056019312780684,12,6,9,4,7,1,0.6195741058445607,MEDIUM
5296,12th,Mathematics,Medium,91,183,0.2842235466246832,57,0.60599033925907,133,0.9359007472696681,1,7,8,1,5,2,0.6316936322412006,MEDIUM
5297,10th,English,Medium,99,246,0.7986025475848204,37,0.6861147997594006,150,0.6973882955869256,11,5,4,8,17,1,0.753621984901437,MEDIUM
5298,10th,Science,High,73,159,0.348195352871819,95,0.8240432963401345,181,0.41424526895683944,6,6,5,5,7,1,0.4576981075827358,MEDIUM
5299,11th,Mathematics,Low,21,193,0.5493550610467478,82,0.8075593578905651,177,0.7403690966573339,15,4,1,4,19,1,0.753480971996267,MEDIUM
5300,12th,English,Low,48,109,0.3807987529682654,24,0.7080751966861981,155,0.6243886186424656,5,7,4,1,1,2,0.46175544745698627,HIGH
5301,12th,Science,Medium,35,65,0.929374170757786,63,0.9025824164494329,198,0.4124529082313242,0,4,5,6,9,1,0.2516478299591963,MEDIUM
5302,10th,Science,Low,78,253,0.5829193160050907,48,0.7369269162585794,162,0.8067238100518492,15,5,4,6,19,3,0.8600228573540731,MEDIUM
5303,10th,English,High,30,282,0.7265561633704187,33,0.9123311931720195,200,0.7013527838257279,11,1,3,1,5,0,0.8032077801969579,MEDIUM
5304,12th,Science,High,43,59,0.17512849422739718,77,0.5119360254077526,112,0.10487466850822275,7,2,7,5,4,3,0.21394986740328908,HIGH
5305,9th,Computer Science,Low,51,117,0.13630238877947692,63,0.3924165738393349,86,0.8786211454098889,5,4,1,2,15,1,0.5741151248306222,HIGH
5306,12th,English,High,93,43,0.33330537556041784,37,0.8736643195844884,192,0.4573826939990173,12,1,0,7,2,1,0.4002864109329403,MEDIUM
5307,12th,Science,Medium,73,209,0.3782208630282887,26,0.5677625355824365,124,0.680902840528589,14,4,1,4,3,2,0.7376944695447689,MEDIUM
5308,10th,Mathematics,High,75,35,0.7189124870619117,81,0.7557592001488681,166,0.4570914888747266,2,4,10,7,0,3,0.256169928883224,MEDIUM
5309,10th,Mathematics,Low,90,18,0.6122174524411971,64,0.8161178375287153,179,0.8932258398105102,4,1,3,6,13,1,0.4346236692575375,MEDIUM
5310,9th,Computer Science,Medium,99,90,0.43712164624148675,35,0.5286973327990743,116,0.6857519015701145,6,4,0,7,13,2,0.4743007606280458,MEDIUM
5311,9th,English,High,62,300,0.6887057357602098,83,0.6536143719990273,143,0.6214475881902607,8,2,8,0,18,2,0.755245701942771,MEDIUM
5312,11th,Science,Medium,72,211,0.24720917260265846,56,0.9264485605976527,203,0.982238275092293,3,6,0,5,5,2,0.7142286433702507,MEDIUM
5313,12th,Science,Low,20,221,0.1571407253332353,44,0.9158552646669302,201,0.35257646805458587,11,5,4,2,11,2,0.5823639205551676,HIGH
5314,10th,Mathematics,High,80,216,0.8690545830863804,28,0.8245499542589352,181,0.15872886155046204,13,7,7,4,17,1,0.5248248779535181,MEDIUM
5315,9th,Computer Science,High,53,222,0.6075515154419898,74,0.8339176723604516,183,0.56440938961553,15,7,8,1,8,1,0.721763755846212,MEDIUM
5316,11th,Mathematics,Medium,80,97,0.6841857462736791,47,0.9283791143569324,204,0.4816160504343455,1,6,8,3,19,2,0.33531308684040484,MEDIUM
5317,11th,Mathematics,High,80,18,0.3765180256746167,28,0.8154326711029412,179,0.5088610441693405,2,1,7,5,12,2,0.25421108433440287,HIGH
5318,10th,Computer Science,High,27,296,0.4347594619639298,31,0.5377097515124467,118,0.6580943544571609,6,6,5,0,18,3,0.7379044084495312,HIGH
5319,10th,English,High,73,25,0.17413070243767814,37,0.384547875748013,84,0.6536094729434553,7,3,5,1,12,2,0.3881104558440488,HIGH
5320,11th,Science,High,72,27,0.871289369021596,75,0.5953188699823161,130,0.453037863998378,4,7,8,1,18,2,0.2705484789326845,MEDIUM
5321,9th,English,Low,39,63,0.6331955050710414,93,0.3611403910975734,79,0.8765893215662992,14,4,1,8,18,1,0.6213023952931864,MEDIUM
5322,11th,History,High,65,222,0.17526489686194657,77,0.3810395438935519,83,0.686312658538449,14,5,2,4,9,0,0.7571917300820462,MEDIUM
5323,12th,History,Medium,50,79,0.8240766397525006,100,0.9651204649855987,212,0.900920511197801,2,2,5,4,5,3,0.49236820447912044,MEDIUM
5324,12th,History,Low,45,50,0.49970383256527706,70,0.7731208724217428,170,0.9218385145922012,0,2,7,5,2,1,0.4354020725035472,MEDIUM
5325,10th,Computer Science,Medium,82,101,0.7885912151530119,51,0.8961260903292094,197,0.2505808682747689,15,3,6,2,15,2,0.43489901397657427,MEDIUM
5326,9th,Mathematics,Medium,39,175,0.11135787588023321,67,0.7500294352914434,165,0.7125056865019542,9,6,7,8,8,2,0.638335607934115,MEDIUM
5327,9th,English,Medium,41,9,0.12586572727491038,27,0.5929780198800497,130,0.38576067745387843,12,2,4,2,16,2,0.32630427098155146,HIGH
5328,12th,Science,Low,76,236,0.25370466290393023,49,0.31761114772310794,69,0.8527861490936313,0,6,8,3,8,3,0.6557811263041191,HIGH
5329,11th,History,Low,76,99,0.28982490052661186,45,0.9690859258825262,213,0.7595664216899547,10,5,5,8,4,2,0.5691599020093152,MEDIUM
5330,10th,English,Low,45,227,0.787559977279124,43,0.34965273043680684,76,0.27887291877326775,1,3,9,7,18,0,0.4275491675093071,HIGH
5331,11th,History,High,36,63,0.7360247476149383,46,0.7271141462138828,159,0.9448576898528984,4,6,1,5,14,3,0.5152764092744927,MEDIUM
5332,11th,History,Medium,46,18,0.6544793072168453,98,0.3715422482113607,81,0.7151311062931811,2,1,5,7,9,3,0.33671910918393916,HIGH
5333,11th,Science,Low,86,140,0.896373006835005,94,0.4989033750126978,109,0.9537697929138232,12,6,10,0,3,2,0.728174583832196,LOW
5334,9th,Computer Science,Medium,75,24,0.3224339052907297,58,0.4300722201091563,94,0.28172005497406766,6,6,3,3,11,3,0.2246880219896271,HIGH
5335,12th,Mathematics,Low,43,227,0.9139644135140035,85,0.6876018406112137,151,0.8827345849587706,1,3,4,3,13,3,0.6690938339835083,MEDIUM
5336,9th,Computer Science,Low,44,88,0.9185239623386642,70,0.9209527415854699,202,0.7012655383740718,1,1,4,1,14,0,0.41117288201629537,MEDIUM
5337,12th,English,Low,29,91,0.4908337841681776,92,0.7449356154584013,163,0.5970579344043815,2,2,0,1,18,1,0.3868231737617526,MEDIUM
5338,10th,Computer Science,Medium,55,41,0.184947580378152,69,0.7649316136543824,168,0.8384616098749349,15,7,9,8,4,0,0.5900513106166407,MEDIUM
5339,10th,English,High,64,294,0.7539039173705725,64,0.9362520473493117,205,0.6695774981611389,12,5,4,5,11,1,0.8198309992644556,MEDIUM
5340,11th,English,Low,36,80,0.40323580538237125,52,0.8245976595797737,181,0.7026401444968943,11,6,9,6,2,0,0.534389391132091,MEDIUM
5341,12th,Mathematics,Low,97,106,0.8154365656930576,38,0.9061690854688229,199,0.32830352583048183,0,4,10,3,14,2,0.2726547436655261,MEDIUM
5342,12th,Science,Low,77,110,0.24732125551342282,32,0.5914744643019056,130,0.8353483197681623,1,3,8,2,14,0,0.4941393279072649,HIGH
5343,12th,Mathematics,High,42,276,0.5855636022169288,97,0.9057494364404839,199,0.6852724320945831,4,2,7,2,11,3,0.6954423061711666,MEDIUM
5344,11th,Computer Science,Medium,27,213,0.5572663572863898,41,0.7521029719960911,165,0.8599502608307212,2,6,7,4,14,3,0.6546467709989552,HIGH
5345,11th,English,Medium,69,230,0.19028304151265216,39,0.3949254479189367,86,0.4163742689890454,14,5,2,5,5,3,0.6598830409289516,HIGH
5346,10th,History,Medium,35,120,0.4269995431053927,24,0.32709875585694625,71,0.39853911016515065,10,4,8,1,16,2,0.45274897739939357,HIGH
5347,9th,History,Medium,62,133,0.17627978210205525,97,0.47082408958004907,103,0.12151266813861777,15,3,8,6,14,0,0.42593840058878046,MEDIUM
5348,12th,English,Low,65,207,0.5182662785610227,51,0.5648447541786838,124,0.7917447941150637,9,5,9,6,14,1,0.7126979176460254,MEDIUM
5349,12th,Mathematics,High,68,256,0.8586141027524136,49,0.8862975062565996,194,0.3972829483825765,5,2,6,0,10,0,0.5669131793530306,MEDIUM
5350,9th,Science,Low,34,184,0.3431842869737185,45,0.8188711899177077,180,0.39449107873524425,1,7,5,6,11,0,0.4164630981607643,HIGH
5351,12th,Mathematics,High,68,285,0.7883757884686937,23,0.9687630094648423,213,0.7198160639272927,14,6,8,3,18,1,0.8545930922375837,MEDIUM
